username,acctdesc,location,following,followers,totaltweets,timestamp,retweetcount,favcount,text
PsycheWS,Hongkonger. You never know if you don’t try. Seize the day! #StandWithHongKong,Hong Kong,78,30,328,13/6/19 0:49,8349,1960,Today I’m introducing new legislation to impose Global Magnitsky sanctions on Beijing officials &amp; their collaborators who seek to repress Hong Kong. The situation there is urgent. Proud to be joined by @SenRickScott &amp; @JohnCornyn #StandWithHongKong https://t.co/Owa6mMcjak
angelwanchan,FreeHK,,1154,742,3795,21/8/19 9:35,12,4156,@tedcruz @jack This pic on 31oct had been censored and removed by facebook!! #HKprotests #PoliceBrutality #Halloween2019 https://t.co/JkL52jrLiQ
freeHongKong15,"Save Hong Kong,  please support us. !! https://t.co/9mrnD0uH2Y?amp=1",,461,852,6125,23/8/19 10:51,59,12761,2 months since the 8.31 #HKPoliceTerrorism https://t.co/UTjRqRJdie
hkerdede,"Hongkonger, travelholic, foodie, dog lover💕 GFHG SDGM!",Hong Kong,3315,3850,8462,21/7/15 22:49,180,14855,"LIVE TV ALERT‼️

I’ll be joining @DavidAsmanfox on @FoxBusiness today at 5:30PM to discuss our latest efforts to support the fight for freedom and human rights in #HongKong.

Tune in! 📺👀"
Tak47971105,,香港,119,47,3093,15/8/19 15:29,348,3161,Thank you @PrivateEyeNews for reporting this. The @GOVUK is talking out of both sides of its mouth. We must stop selling tear gas and other “strategic exports” to SAR. They are being used to suppress the cry of #HongKong for freedom and dignity. https://t.co/GEIRKxEFZK
FreeHongKong13,"#WeAreHongKongers, who love #HongKong🇭🇰And I try my best to share about the #HongKongProtests💜please #StandwithHK !!! Maybe you will find 🐰 in here too!!🤪",Hong Kong,2887,5742,6066,17/8/19 4:49,555,5941,"Meet Joy — a #Lawyer, a Blind #HongKongProtester &amp; a Social Activist. 

Physical #Disability does NOT stop her from pursuing #JUSTICE! Real #hero in #HongKong 🇭🇰

#HongKongProtest #香港デモ #LiberateHongKong #law #RuleOfLaw 
https://t.co/YI6MNRuGeo"
Phillip_In_HK,"A 🏴󠁧󠁢󠁳󠁣󠁴󠁿 (Arbroath) who has called 🇭🇰 home for over 32 years. Main biz is logistics, but love hiking around our amazing hills.",Hong Kong,1612,909,31646,4/9/10 0:54,62,26390,"Speechless...😶
#HKGestapo
#HKPoliceState

Original post:
https://t.co/YG73wh3ZCc https://t.co/Zz3JHJzJ5b"
Babyelva2,God bless,,16,4,593,27/8/19 8:31,323,490,"The ongoing #HKprotests are characterised by mainland China media as pro-independence. Actually, overwhelming majority of HK ppl are against HK Independence. The protest demands are not related to independence. https://t.co/8ZwJNWUOHe"
TseWenkie,,,12,1,79,4/9/19 15:12,8349,73,Today I’m introducing new legislation to impose Global Magnitsky sanctions on Beijing officials &amp; their collaborators who seek to repress Hong Kong. The situation there is urgent. Proud to be joined by @SenRickScott &amp; @JohnCornyn #StandWithHongKong https://t.co/Owa6mMcjak
iamahesd2,"Fight for Freedom and Democracy                    Five demands，NOT ONE LESS!         
#HKHumanRightsandDemocracyAct",,905,374,13848,26/8/19 14:43,26,13601,"It's not because you can't see the front clearly.
It's just because you don't want your brutality to be recorded clearly.

#HongKongProtests 
#HongKongPolice
#HongKongPoliceState 
#HKPoliceTerrorism 
#HKPoliceBrutality 
@SolomonYue https://t.co/VjKDGg4Dmb"
bobliskaky,,,64,11,737,27/8/19 16:16,0,520,"@HawleyMO There is none Sir. Especially for the Police. #HongKong is a police state now. No human rights, no liberty, no justice. 
#HongKongHumanRightsAndDemocracyAct #StandWithHongKong"
123886,"凡做犯罪的事 又沒被懲罰的人
我會咀咒你不得好死
#FollowBackHongKong
#LIHKG 
#StandwithHonKong
兄弟爬山各自努力。
光復香港，時代革命。




本人是一名廢宅 唔識英文又唔識講野
專做轉推",,673,368,1989,20/10/10 15:23,348,1614,Thank you @PrivateEyeNews for reporting this. The @GOVUK is talking out of both sides of its mouth. We must stop selling tear gas and other “strategic exports” to SAR. They are being used to suppress the cry of #HongKong for freedom and dignity. https://t.co/GEIRKxEFZK
KennyTa37767646,"Billy Ng Fans Club Chairman
CUHK IBBA",,64,118,2298,26/8/19 19:23,29,5212,"Meanwhile, a “singing” protest for human rights and democracy at Tsim Sha Tsui’s Park Lane on Saturday from 4pm onwards has also been approved by police.

#hongkong https://t.co/AdfPwSSFuz"
luronny,Let's go Lakers! This is your year.,,2490,326,12283,13/6/09 5:26,166,124333,"🇭🇰 ATTENTION! 2 Nov #HongKongProtests

*3-5pm Victoria Park, #HongKong Island: 100 pro-#Democracy district council candidates election talk
*5pm Edinburgh Place: #HKHRDA Rally
*5pm Chater Garden: Bird-folding #freenix 

#FightForFreedom
#StandWithHongKong
https://t.co/1cxDXhlp9Z"
mila5188,香港人加油！ #多你一個真係好多 #五大訴求缺一不可✨5毛吠完請你滾⚠️請遵守Twitter 法規！不回復私信，見諒【🇨🇦🇭🇰聯合帳號～代send🇭🇰🇨🇦】 #當獨裁成為事實革命就是義務,Canada,1677,1116,8876,8/3/19 17:49,163,15580,"Oct 31 Mong Kok, #HongKong. Who suffered from indiscriminating tear gas shots from #HongKongPolice? Child, passerby, elderly. Who’s there to help them? Volunteer first-aider and black-clad young folks whom cops enjoy beating the shit up. #FreeHongKong

Video fm White Night Media https://t.co/GHSlcj7cxS"
hinhung0119,做自己認為該做的事，不理會别人如何看法，但求內心無愧,,1846,2219,267937,14/6/12 11:57,29,34,"Meanwhile, a “singing” protest for human rights and democracy at Tsim Sha Tsui’s Park Lane on Saturday from 4pm onwards has also been approved by police.

#hongkong https://t.co/AdfPwSSFuz"
fthepopo721,Be water. My friend.,"Florida, USA",190,104,603,3/7/19 20:50,10,775,"If the Chinese government wants to punish people who call for violence or other illegal things in social networks, then all I can say is that the HK police deserve to allow people to defend themselves by force and fight back.
Will I be hunted now abroad by the CCP?

#StandWithHk"
KiRa_HeNrYu,香港一名普通巿民 寧化飛灰 不作浮塵  請各位follow 埋其他手足,Hong Kong,229,78,1436,10/8/15 10:03,117,1560,"1 Oct 2019 — #HongKongPolice fired live ammo #bullet right at the chest of a 18-yr-old student, Tsang Chi Kin. The bullet is just #3cm next to his Heart.

#HongKongers will NEVER forget.
We will NEVER forgive.

#殺子政權 #天滅中共
#ResistBeijing #LiberateHongKong 
#HongKong https://t.co/gc4faBPAVJ"
bravenprotect,,,45,4,374,1/10/19 1:43,117,280,"1 Oct 2019 — #HongKongPolice fired live ammo #bullet right at the chest of a 18-yr-old student, Tsang Chi Kin. The bullet is just #3cm next to his Heart.

#HongKongers will NEVER forget.
We will NEVER forgive.

#殺子政權 #天滅中共
#ResistBeijing #LiberateHongKong 
#HongKong https://t.co/gc4faBPAVJ"
DupontWing,Graduated from University of Southern California and UCLA Management Development for Entrepreneurs,,5,38,1700,15/8/19 2:29,3399,19,"Flashing strong light at someone’s face is how #Police maintain the law n safety in #HongKong now? When the man in suit asked the police for the police’s no.,the police replied provocatively“Look!Can’t you read you dickhead,here’s the no.”while there’s no no. on him. #PoliceState https://t.co/Vq5dr0UOJm"
BMDraw,I draw and I draw | #StandwithHongKong | #freeHongKong | People should not be afraid of their government. Governments should be afraid of their people.,HONG KONG,186,159,1037,28/8/14 4:13,1257,4926,"An American is trying to enjoy her halloween in Lan Kwai Fong, #HongKong. Unfortunately, the road is closed by the #police. An officer hit and push her, they continued to spray after the people have stepped back
Source - Apple Daily
#PoliceBrutality #PoliceState https://t.co/3EfQiNvLNn"
Woowoow31880653,"DUAL SUFFRAGE! 
Five Demands Not One LEss
Freedom and Democracy
I LOVE Hong Kong",,1594,719,3877,15/8/19 14:59,0,2880,"@Ching06171 I am doing Ar, ching. Dun give up . #StandWithHongKong https://t.co/AprnW7Hp6L"
bravenprotect,,,45,4,374,1/10/19 1:43,163,280,"Oct 31 Mong Kok, #HongKong. Who suffered from indiscriminating tear gas shots from #HongKongPolice? Child, passerby, elderly. Who’s there to help them? Volunteer first-aider and black-clad young folks whom cops enjoy beating the shit up. #FreeHongKong

Video fm White Night Media https://t.co/GHSlcj7cxS"
hong15101980,"Head of House Lannister, Lord of Casterly Rock, Warden of the West,Hand of King for Aerys II Targaryen",,446,239,6232,19/3/17 14:50,163,5786,"Oct 31 Mong Kok, #HongKong. Who suffered from indiscriminating tear gas shots from #HongKongPolice? Child, passerby, elderly. Who’s there to help them? Volunteer first-aider and black-clad young folks whom cops enjoy beating the shit up. #FreeHongKong

Video fm White Night Media https://t.co/GHSlcj7cxS"
LauTim10664652,,,107,25,2359,1/9/19 5:33,3,1584,@ABC Credit to appledaily 👇🏻full of tear gas in Central &amp; I don’t think the air conditioners or ventilation system in Landmark or skyscrapers are clean 😔 #HongKong is no longer safe coz of totalitarian. Please #StandWithHongKong #saveHK https://t.co/ITxUYnl0DP
spirit_HongKong,,,448,215,544,9/4/18 14:54,0,937,This is #HongKong Halloween!! Happy Halloween!! https://t.co/kwMNpkFeqA
WanHK2019,,,91,27,906,7/12/18 3:04,245,3721,"HK police point his gun in victim head.

The post owner told us that this photo was reported and deleted.

Let's see how twitter do.

#HKPoliceState #HKPoliceBrutality #HKPoliceTerrorism https://t.co/gHWVu8E0yP"
liamstone_19,"Rumors are carried by haters, spread by fools, and accepted by idiots.",Hong Kong,606,6082,1238,2/9/16 4:25,3,450,"According to #HongKong local news, he isn't a police officer. Just a citizen holds different political stand. His face covered with blood after being assaulted by protesters. The taxi driver refused to take him, no journalists helped him, they just filming. https://t.co/bhkGLwnLsG"
xzxzanalazy,"HongKonger, my love is for Liverpool!!!! Fight For Freedom, please stand with Hong Kong. #FOLLOWBACKHONGKONG",Hong Kong,699,663,26695,4/3/18 14:47,9,27499,"[BREAKING] Musicians playing #GloryToHongKong in the street are arrested in Shatin !!! This #HongakongPolice aka #HKGestapo has got insane !!!

#HongKong
#Hongkonger
#HongKongProtests https://t.co/JJ9G9NBtA1"
dagger0621,"Lizzie Carmine stan account | This is now an art account. I don’t make the rules. | also archery, film, and Halo","San Jose, CA",1288,1084,13772,7/9/09 5:47,2,54745,Democracy dies in darkness. #FreeHongKong #antielab #AntiMaskLaw #HKprotests #HKPoliceBrutality https://t.co/tgnGg2bdQz
jennii_lavender,"Be bold. Be brave. Be courageous.
#Hongkongers United we stand. Divided we fall.",,210,134,6478,27/9/15 7:26,623,8897,"I hope this lady could finally get help from the #US Consulate #HongKong.

When she screamed she’s an American, police stumbled, apparently they knew there will be legal consequences of what they’re doing, but they do that to their own kind.

#PoliceState

https://t.co/N6qqhZGuC5"
carl_c2c2,,,393,76,4134,3/1/16 19:35,29,15785,"Meanwhile, a “singing” protest for human rights and democracy at Tsim Sha Tsui’s Park Lane on Saturday from 4pm onwards has also been approved by police.

#hongkong https://t.co/AdfPwSSFuz"
immanence_,日本在住の香港人。エニアグラムタイプ5。香港独立を主張、台湾・マカオ・東トルキスタン・チベット・南モンゴル等の独立を応援する。ἓν οἶδα ὅτι οὐδὲν οἶδα hèn oîda hóti oudèn oîda #拉致被害者全員奪還 #HongKongIndependence,,1071,1035,15954,16/6/11 7:23,37,15491,"“#HongKong is NOT a part of China.” - @ladykyliealien 

Similarly, #EastTurkistan, #Tibet, #SouthMongolia, &amp; #Manchuria are NOT parts of China. They are countries that are occupied by #China.

#FreeEastTurkistan
#FreeHongKong
#FreeManchuria
#FreeSouthMongolia
#FreeTibet https://t.co/HuTCYt1EJ3"
hkerdede,"Hongkonger, travelholic, foodie, dog lover💕 GFHG SDGM!",Hong Kong,3315,3850,8462,21/7/15 22:49,19,14855,"#HKPolice pointed a gun at a civilian! This photo kept disappearing in Facebook cuz you-know-who didn’t want the world to see their brutality! 
#HongKongProtests 
#PoliceBrutality 
#HKPoliceTerrorism https://t.co/oq86US7NdN"
Evita_2019,( 記得RT 原文助攻!！!). A Hongkonger who uses her own way to support Hong Kong Protest.,,1530,1231,2493,30/4/10 19:53,348,3407,Thank you @PrivateEyeNews for reporting this. The @GOVUK is talking out of both sides of its mouth. We must stop selling tear gas and other “strategic exports” to SAR. They are being used to suppress the cry of #HongKong for freedom and dignity. https://t.co/GEIRKxEFZK
JackyCh15755257,a Hong Kong citizen,,706,540,12413,27/8/19 5:54,117,17053,"1 Oct 2019 — #HongKongPolice fired live ammo #bullet right at the chest of a 18-yr-old student, Tsang Chi Kin. The bullet is just #3cm next to his Heart.

#HongKongers will NEVER forget.
We will NEVER forgive.

#殺子政權 #天滅中共
#ResistBeijing #LiberateHongKong 
#HongKong https://t.co/gc4faBPAVJ"
chwy71,,,151,4,180,10/10/18 14:17,207,133,"An American woman is arrested with no reason when she is celebrating Halloween in #HongKong . She wants to find her wallet but #HongKongPolice doesn’t let she to do so.

#HongKongProtest #StandWithHongKong #FreeHongKong #FreedomHongKong https://t.co/HO5WX2AJ06"
HK_Lin_Fa,Born in HK. Live in HK. Stand with HK. I am HongKonger. apologies for my limited English/Konglish. 🙇🏻‍♀️ #科勞手足,,729,323,713,5/9/19 11:37,0,1788,@CBCNews @HkpoB Halloween should have fun but #HKPoliceTerrorists they don’t allow because it’s already #HKPoliceState. https://t.co/387GJeeaC7
bravenprotect,,,45,4,374,1/10/19 1:43,244,280,"Yesterday's tear gas.
 There is fire but no smoke.

 Is it a defective product made in China?
 If it is thrown into the room, garbage or a plant, it can cause a fire.

 #HKprotests #teargas https://t.co/dsZ1KbyOyl https://t.co/MY6lqhZ1Dt"
calvinl441,,United Kingdom,1777,91,92,9/9/16 7:01,57,634,"#HongKong flash mob: ""Do You Hear the People Sing"" on Mong Kok street https://t.co/Nx1Dk854QW"
hkdennis2k,"Programmer, Code Poet, Geek.

I am a good software developer looking for relocation opportunitiy.",Hong Kong,1117,357,18117,18/6/09 13:33,245,1763,"HK police point his gun in victim head.

The post owner told us that this photo was reported and deleted.

Let's see how twitter do.

#HKPoliceState #HKPoliceBrutality #HKPoliceTerrorism https://t.co/gHWVu8E0yP"
TefutefuH,"Hong Konger / Rock / Metal / Snowboard / Manchester United
#StandwithHK #followbackHongKong
香港人，反抗！",Hong Kong,1662,1351,5158,25/8/19 17:10,238,5352,"In a Friday press conference, a #HongKong social worker complained that after being repeatedly beaten on the head by police in Mong Kok on Thursday night - without being arrested - officers gathered around to taunt him asking if he had ""bumped into something"".

#HongKongprotests https://t.co/F0Xwmn7VWu"
Freedomchina6,,,177,82,8869,6/3/19 18:31,479,6598,"We #StudentUnions will co-organize the “Emergency Call For Hong Kong Autonomy” rally at #VictoriasPark on #2ndNov w/ @Stand_with_HK &amp; several others. While overseas #Hongkongers echoe globally.

We need you in writing the #1million history, see you #2ndNov.🇭🇰

#StandWithHK https://t.co/zUmunYG52E"
sh_an_es529,香港人です🇭🇰 オレ、生きてる！！ ⁽⁽ଘ(*б▽б) ____,Hong Kong,293,161,2647,5/9/19 5:12,163,7927,"Oct 31 Mong Kok, #HongKong. Who suffered from indiscriminating tear gas shots from #HongKongPolice? Child, passerby, elderly. Who’s there to help them? Volunteer first-aider and black-clad young folks whom cops enjoy beating the shit up. #FreeHongKong

Video fm White Night Media https://t.co/GHSlcj7cxS"
ChannelingHk,"新手文宣手足請FO🇭🇰🇭🇰🇭🇰
植物系HKer，光復後夢想係在東涌入面種田🌿
支持兄弟爬山信念，各行各專長都來爬！
#StandWithHongKong #科勞手足",,705,450,692,5/9/19 4:59,141,1158,"Censored by #Facebook again &amp; again, RT THIS PHOTO if you care about #HongKong 🇭🇰!!

《#HKPolice pointing #GUN at a subdued girl’s HEAD》

#censorship #HongKongProtests
#HongKongBeWaterAct #Halloween19 #香港デモ https://t.co/rsB17LuY7G"
happyli62167106,new to twitter and wants share what is happening in hk,,225,145,468,8/10/19 4:29,0,98,@TMclaughlin3 Thank you for #StandWithHongKong
Lee04933048,,,57,4,1101,19/9/19 2:28,238,1145,"In a Friday press conference, a #HongKong social worker complained that after being repeatedly beaten on the head by police in Mong Kok on Thursday night - without being arrested - officers gathered around to taunt him asking if he had ""bumped into something"".

#HongKongprotests https://t.co/F0Xwmn7VWu"
Reap_Whirlwind,"But when the brightness comes, and God gives it, there is a shining of light on men, and their life is sweet.  Pythia 8",,87,24,46860,9/4/14 3:46,57,25802,"#HongKong flash mob: ""Do You Hear the People Sing"" on Mong Kok street https://t.co/Nx1Dk854QW"
LauTim10664652,,,107,25,2359,1/9/19 5:33,0,1584,@business All the chinese apps will steal the personal data in the phone and send to China big data #antichinazi #AntiCCP
TefutefuH,"Hong Konger / Rock / Metal / Snowboard / Manchester United
#StandwithHK #followbackHongKong
香港人，反抗！",Hong Kong,1662,1351,5158,25/8/19 17:10,680,5352,An RTHK staff union says frontline police officers are deliberately attacking journalists because they're scared of their treatment of protesters being filmed. #HongKong https://t.co/rSzz4BQEsj
hkerdede,"Hongkonger, travelholic, foodie, dog lover💕 GFHG SDGM!",Hong Kong,3315,3850,8462,21/7/15 22:49,136,14855,"Communist #China’s propagandists are in an absolute panic over @SecPompeo’s recent speech.

They know that they don’t represent the people of #HongKong🇭🇰, #Tibet, #Manchuria, #EastTurkistan, the people of the sovreign nation of #Taiwan🇹🇼, or even the people of China itself. https://t.co/jpHh54wfEU"
Sam_Kooooooo,Hongkonger #FollowBackHongKong,Hong Kong,934,628,1675,2/9/16 11:38,163,6275,"Oct 31 Mong Kok, #HongKong. Who suffered from indiscriminating tear gas shots from #HongKongPolice? Child, passerby, elderly. Who’s there to help them? Volunteer first-aider and black-clad young folks whom cops enjoy beating the shit up. #FreeHongKong

Video fm White Night Media https://t.co/GHSlcj7cxS"
FreeHongKong13,"#WeAreHongKongers, who love #HongKong🇭🇰And I try my best to share about the #HongKongProtests💜please #StandwithHK !!! Maybe you will find 🐰 in here too!!🤪",Hong Kong,2887,5742,6066,17/8/19 4:49,3399,5941,"Flashing strong light at someone’s face is how #Police maintain the law n safety in #HongKong now? When the man in suit asked the police for the police’s no.,the police replied provocatively“Look!Can’t you read you dickhead,here’s the no.”while there’s no no. on him. #PoliceState https://t.co/Vq5dr0UOJm"
hinhung0119,做自己認為該做的事，不理會别人如何看法，但求內心無愧,,1846,2219,267937,14/6/12 11:57,62,34,"Some 128 pro-democracy District Council candidates, however, have vowed to hold separate ""election meetings"" at Victoria Park at 3pm - which they say are not regulated under the Public Order Ordinance so long as they do not exceed 50 people each.

Photo: Stand News. #hongkong https://t.co/Ned2wXFo2n"
Bintangtoto4,"Diskon & Hadiah :
-4D diskon 67%.
-3D diskon 60%.
-2D diskon 30%.
- 4D x 3.000
- 3D x 400
- 2D x  70
WA +62 813-6801-6890 Bintangtoto",,862,125,1524,24/7/19 15:39,0,9,"Result Hongkong
JUMAT 01 NOVEMBER 2019
PRIZE 1 - 6126
PRIZE 2 - 5554
PRIZE 3 - 1697
SHIO-----ANJING 
#bintangtoto #hongkong
#togel #togelonline #togelonlineresmi #togelonlineterpercaya #judi #bola #togelhongkong #bintangtoto #bintangtoto #togelovers #hkg #brugge #bruggepools https://t.co/wRG7aHlkcG"
fiteray,inspire.,wuhan,976,333,2751,27/7/19 3:07,163,7883,"Oct 31 Mong Kok, #HongKong. Who suffered from indiscriminating tear gas shots from #HongKongPolice? Child, passerby, elderly. Who’s there to help them? Volunteer first-aider and black-clad young folks whom cops enjoy beating the shit up. #FreeHongKong

Video fm White Night Media https://t.co/GHSlcj7cxS"
leigheavens,U may say I’m a dreamer but I’m not the only one #StandWithHK➡️https://t.co/WzqqzGYkAB➡️https://t.co/HC92VkfSYW➡️https://t.co/dE8aAO4ck8⬇️➡️https://t.co/bL6SaD2a5w,,981,596,3784,17/8/19 4:18,66,4416,"Our mobile billboard is also driving round the block outside #BlizzCon2019, and we spotted our first #MeiWithHongKong cosplayer for today! 

Show us your creative 🇭🇰 cosplays! 

#StandWithHK #FreedomHK

Photo credit: u/thejennysaur https://t.co/qciQfrD8Yv"
DauDing2009,"Fight for Freedom 💪
Stand with #HongKong",,392,370,8479,29/7/19 6:12,106,10710,"#HongKongPolice pointing a shotgun at the head of a Hong Kong citizen.

#HongKong netizens are all backing up this photo which was allegedly censored by Facebook as requested by #HongKongPolice.

Let me do the same, please save a copy to your computer if you haven't done so. https://t.co/XqkKz2Jo13"
slidsuse,"香港人反抗!
五大訴求，缺一不可!
光復香港，時代革命 !
Five Demands, Not one Less.
Liberate HK, Revolution of our time.
漫長抗戰，要做好一切心理準備!
#standwithhk #freehk #科勞手足 #followbackhongkong",Hong Kong,2651,2242,4989,12/10/15 15:23,37,5075,We dressed as Winnie the Pooh in the New York Halloween Parade 🐻 #StandWithHongKong https://t.co/v5sLY5ffzU
Sam_Kooooooo,Hongkonger #FollowBackHongKong,Hong Kong,934,628,1675,2/9/16 11:38,10,6275,"If the Chinese government wants to punish people who call for violence or other illegal things in social networks, then all I can say is that the HK police deserve to allow people to defend themselves by force and fight back.
Will I be hunted now abroad by the CCP?

#StandWithHk"
chwy71,,,151,4,180,10/10/18 14:17,1396,133,"CRAZY #HKPolice😡😡😡
A man was PEPPER SPRAYED right at his eyes when asking where police's cordon line was!! 

#halloween2019 #HKPoliceState #HongKongPoliceTerrorism #halloween #HongKong #香港デモ
https://t.co/BxifCSBj1d"
SheenCon,It is better to offer no excuse than a bad one,,84,42,4129,24/9/19 3:52,643,5549,"【112 Global Rallies】

On 2 November (Sat), global rallies will be held in over 48 cities in 17 countries in support of autonomy for Hong Kong, as promised in the Sino-British Joint Declaration.

#FightforAutonomy #StandWithHK 
#HongKongSOS #112

https://t.co/sKRYn00GBE https://t.co/WVCEdwwSyy"
hkerdede,"Hongkonger, travelholic, foodie, dog lover💕 GFHG SDGM!",Hong Kong,3315,3850,8462,21/7/15 22:49,0,14855,"@Billbrowder Heard that #HKHumanRightsandDemocracyAct probably would not be passed this year...hope this #HKBeWaterAct would help Hongkongers soon! Our people living in #HKPoliceState have urgent needs! :(
https://t.co/1oA0RGKGUp"
calvinl441,,United Kingdom,1777,91,92,9/9/16 7:01,85,634,The demonstrators were subdued and #HKPolice still pressed his feet around his neck. Does #HKPolice want to arrest him or do he want to be disabled or die？#HKPoliceBrutality #HKPoliceTerrorism #HKprotests #HKPoliceState https://t.co/gDEa951V0C
KiRa_HeNrYu,香港一名普通巿民 寧化飛灰 不作浮塵  請各位follow 埋其他手足,Hong Kong,229,78,1436,10/8/15 10:03,244,1560,"Yesterday's tear gas.
 There is fire but no smoke.

 Is it a defective product made in China?
 If it is thrown into the room, garbage or a plant, it can cause a fire.

 #HKprotests #teargas https://t.co/dsZ1KbyOyl https://t.co/MY6lqhZ1Dt"
GCarMan8,,,34,2,206,29/9/19 14:24,3399,82,"Flashing strong light at someone’s face is how #Police maintain the law n safety in #HongKong now? When the man in suit asked the police for the police’s no.,the police replied provocatively“Look!Can’t you read you dickhead,here’s the no.”while there’s no no. on him. #PoliceState https://t.co/Vq5dr0UOJm"
yu721,Just a lazy girl who is crazy about anime. #freehk,Hong Kong,2777,2375,8992,14/4/11 14:39,62,11754,"Speechless...😶
#HKGestapo
#HKPoliceState

Original post:
https://t.co/YG73wh3ZCc https://t.co/Zz3JHJzJ5b"
TingKu63559440,,,19,15,1697,20/9/19 17:04,253,1686,"Poor shop owners of bars and pubs, tourists and all those who wishes to celebrate #HappyHalloween in #HongKong.  #PoliceBrutality swiped out the business and banned people from the city’s night entertainment hub LKF. #SOSHK  https://t.co/HGNB2xrvIg"
taira_tomomori,"Right-wing liberal, capitalist, pro-American, pro-Israeli, Russia-sceptical, China critical, anti-Communist and anti-Socialist (brown, red and green)",Deutschland,181,39,760,24/1/12 12:59,18,6170,"Police arrest a woman who shouts ""I'm American,"" ""Halloween"" in Lan Kwai Fong during #HongKong #Halloween night https://t.co/ZJxVzxyY4K"
xiyanf99,,,307,226,22363,12/6/17 14:47,3,28342,"@j_punkman @SolomonYue In #HKPoliceState, even people coming home is a ""rival"" to the police. How do we #HKers trust a mob squad like that could protect us? How do average #HKers know when they would break the law? 

#HKPoliceTerrorism 
#hkPoliceBrutalitiy 
#HKPoliceTerrorists https://t.co/RihrFEmeTM"
hinhung0119,做自己認為該做的事，不理會别人如何看法，但求內心無愧,,1846,2219,267937,14/6/12 11:57,99,34,"As the police banned Saturday's proposed rally at Victoria Park, organiser Ventus Lau has called on the public to attend two protests at Central's Chater Garden and Edinburgh Place from 5pm onwards, both of which have received a letter of no objection.

Photo: InMedia. #hongkong https://t.co/cqgSNKX0zV"
irenelui,不是因為有希望才堅持 是因為堅持了才有希望 💪🏻💪🏻五大訴求，缺一不可✋🏻✋🏻香港人，反抗！ 🇭🇰 新手文宣請求手足互科🙏🏻🙇🏻‍♂️🙇🏻‍♂️ #followbackhongkong,Hong Kong,246,180,405,23/4/09 6:46,0,688,"Thank you for standing with Hong Kong!! HK Police ignored safety guideline and fired tear gas to protestor or reporter’s body, mosque, church, nursing house and other residential area. We are no longer safe in our hometown now. #FightForFreedom #StandWithHongKong #AntiChinazi https://t.co/eu2Ju3JK1g"
bma003,,,35,15,1003,8/8/15 22:51,7,434,"@HawleyMO #HKPolice pulled down a girl with his gun pointing at her head. #HKpolice was in ready-to-shoot state. This photo showing #hkPoliceBrutality is intensely deleted in diff @facebook post. 
#HKPoliceState #HKPoliceTerrorism 
#StandWithHongKong #StandwithHK #FightForFreedom https://t.co/Tn1GVQvRCS"
cat_worldwide,"Durant massa temps, Espanya ha trepitjat la dignitat, els drets i les llibertats del poble català. Combatrem la repressió!",Sant Esteve de les Roures,256,14,1090,25/9/19 16:50,244,609,"Yesterday's tear gas.
 There is fire but no smoke.

 Is it a defective product made in China?
 If it is thrown into the room, garbage or a plant, it can cause a fire.

 #HKprotests #teargas https://t.co/dsZ1KbyOyl https://t.co/MY6lqhZ1Dt"
bravenprotect,,,45,4,374,1/10/19 1:43,141,280,"Censored by #Facebook again &amp; again, RT THIS PHOTO if you care about #HongKong 🇭🇰!!

《#HKPolice pointing #GUN at a subdued girl’s HEAD》

#censorship #HongKongProtests
#HongKongBeWaterAct #Halloween19 #香港デモ https://t.co/rsB17LuY7G"
SincerityZ2017,小人畏威不畏德,Galaxy,176,1317,43436,24/7/13 0:18,99,72989,"As the police banned Saturday's proposed rally at Victoria Park, organiser Ventus Lau has called on the public to attend two protests at Central's Chater Garden and Edinburgh Place from 5pm onwards, both of which have received a letter of no objection.

Photo: InMedia. #hongkong https://t.co/cqgSNKX0zV"
albeeeyee,A girl from Hong Kong ;),,11,6,24,18/3/13 11:42,793,5,"#HongKong police have approached Facebook to remove posts providing evidence on their demonstrably unacceptable handling of protestors... 

Free speech is our right, and this must not be stifled or taken away from us! 

#standwithHK

https://t.co/jKYKTAFiGt"
alistandwithhk,#StandwithHK #FightforFreedom,HONG KONG,59,16,643,5/9/19 0:14,1328,814,"#HKPolice are taking no chances with hauntings on #halloween2019 , destroying the Prince Edward MTR memorial site.  They're led by Officer Tier III Pln 2, a unique ID to identi.. oh wait, his bff next to him as the same ID too.  Never mind😑

#StandWithHongKong #HongKongProtests https://t.co/0Thy0RKavf"
GwongFukHK19,擅長Sexting 既重S青頭仔😂,,132,13,874,24/5/16 13:49,556,841,"Meet Joy — a #Lawyer, a Blind #HongKongProtester &amp; a Social Activist. 

Physical #Disability does NOT stop her from pursuing #JUSTICE! Real #hero in #HongKong 🇭🇰

#HongKongProtest #香港デモ #LiberateHongKong #law #RuleOfLaw 
https://t.co/YI6MNRuGeo"
tc53133635,Give us liberty or burn with us. A #Hongkonger who never surrender to the battle of freedom.,,1476,3145,2540,30/4/19 18:34,141,4502,"Censored by #Facebook again &amp; again, RT THIS PHOTO if you care about #HongKong 🇭🇰!!

《#HKPolice pointing #GUN at a subdued girl’s HEAD》

#censorship #HongKongProtests
#HongKongBeWaterAct #Halloween19 #香港デモ https://t.co/rsB17LuY7G"
